timestamp,Ax,Ay,Az
0.74,0.0021036,-0.006070966,-0.001626587
0.76,-0.0009137794,-0.006128477,0.004257357
0.78,-0.0008043548,-0.004477492,0.009012694
0.8,-0.0002119677,-0.004085949,0.006889589
0.8200000000000001,-0.001547462,-0.002594293,0.005785893
0.84,0.0002837207,-0.003034794,0.004517512
0.86,0.0006210653,-0.00469858,0.002780287
0.88,-0.001861483,-0.003186553,0.001976077
0.9,-0.001795582,-0.00184701,0.001799041
0.92,-0.001987654,-0.0008626741,0.004776443
0.9400000000000001,-0.003997331,0.0001407646,0.008438533
0.96,-0.004676873,0.0004014904,0.007874186
0.98,-0.002380059,0.0009276866,0.006331833
1.0,0.0009406123,0.001923438,0.008138468
1.02,-0.0001425316,0.003627377,0.007886942
1.04,-0.00304667,0.005065979,0.007024085
1.06,-0.002224074,0.00659311,0.0081946
1.08,-0.0007522752,0.007110581,0.005419909
1.1,0.0001141474,0.006406797,0.002532637
1.12,-0.0005131791,0.007404309,0.001280269
1.1400000000000001,-0.002058747,0.00768965,0.0004898983
1.16,0.0002943738,0.007027121,0.002152657
1.18,0.002017026,0.006324181,0.003686449
1.2,9.063467e-06,0.00388806,0.005999651
1.22,-0.002695965,0.003673727,0.006199205
1.24,-0.005235771,0.004966606,0.004525318
1.26,-0.003437904,0.004423175,0.00345317
1.28,-0.0005595274,0.004733058,-0.002619236
1.3,-0.002242049,0.00531607,-0.00586442
1.32,-0.002601049,0.006156179,-0.002841537
1.34,-0.001289445,0.008766744,-0.001116067
1.36,-0.001715412,0.01031712,0.002332489
1.3800000000000001,-0.001468825,0.01044054,0.004641537
1.4000000000000001,-0.002400588,0.01111253,0.004830778
1.42,-0.004254096,0.01072727,0.00705596
1.44,-0.003287527,0.007427668,0.007011144
1.46,-0.001935209,0.004780835,0.006817568
1.48,-0.001756934,0.006928657,0.006712907
1.5,-0.001747023,0.01077598,0.005168474
1.52,-0.001641574,0.01140515,0.005274993
1.54,-0.002080372,0.0086884,0.001854625
1.56,-0.003012023,0.006537877,-0.0001758683
1.58,-0.002831266,0.008896618,0.005432966
1.6,-0.003742142,0.01207437,0.008350363
1.62,-0.004213138,0.01135033,0.005579455
1.6400000000000001,-0.00294451,0.01069154,0.003063687
1.6600000000000001,-0.003903778,0.01068811,0.004638022
1.68,-0.003750482,0.009258588,0.00669052
1.7,-0.003101587,0.009572667,0.005484916
1.72,-0.003665945,0.009975749,0.001969069
1.74,-0.001272207,0.009190588,-0.002833616
1.76,0.0007354596,0.009563851,0.001532468
1.78,0.001129268,0.00919488,0.01026963
1.8,0.00165894,0.008173419,0.009105746
1.82,0.00214508,0.007252212,0.005951825
1.84,0.00243439,0.005593184,0.001642048
1.86,0.0006266211,0.004388255,-0.002408607
1.8800000000000001,-0.001174681,0.004642114,0.002369475
1.9000000000000001,-0.002225354,0.006693125,0.00693523
1.92,-0.002237408,0.00849321,0.008064419
1.94,-0.0008360142,0.008562422,0.00850603
1.96,-0.0006362591,0.008134538,0.007652091
1.98,-0.0001297931,0.007684222,0.009695351
2.0,-0.000892981,0.007103048,0.0100271
2.02,-0.001763111,0.006212057,0.004502253
2.04,-1.929804e-06,0.006811743,-0.0001709552
2.06,-0.0001668022,0.008031885,-0.001986532
2.08,0.001001951,0.007093804,-0.002526788
2.1,0.003803497,0.006814491,-0.002587232
2.12,0.002930351,0.007359532,-0.003891593
2.14,-0.00174918,0.007581546,-0.003431408
2.16,-0.007755159,0.009134406,-0.0003497065
2.18,-0.006012791,0.00924131,0.001850676
2.2,-0.001786069,0.006597466,0.003660301
2.22,-0.003356346,0.003690636,0.005593224
2.24,-0.002043401,0.002387388,0.007655612
2.2600000000000002,-0.0003862877,0.003016598,0.007861943
2.2800000000000002,-5.771232e-05,0.002952925,0.007657958
2.3000000000000003,0.000848097,0.002791939,0.009057849
2.32,-0.002233479,0.005176981,0.002676904
2.34,-0.002988853,0.007389431,-0.005011404
2.36,-0.0020369,0.007271059,-0.001929692
2.38,-0.002776734,0.006640495,-0.0005327342
2.4,-0.001991197,0.00490485,-0.003195556
2.42,-0.002527341,0.001980426,-0.001547716
2.44,-0.002364588,0.00240164,0.000877188
2.46,-0.001579898,0.004358281,0.004914327
2.48,-0.0008584307,0.003933358,0.00836076
2.5,0.001109668,0.005382165,0.002935626
2.52,-0.001071289,0.007088809,-0.001861235
2.54,-0.002673709,0.005890031,0.002327684
0.0,-0.0005595274,0.004733058,-0.002619236
0.02,-0.002242049,0.00531607,-0.00586442
0.04,-0.002601049,0.006156179,-0.002841537
0.06,-0.001289445,0.008766744,-0.001116067
0.08,-0.001715412,0.01031712,0.002332489
0.1,-0.001468825,0.01044054,0.004641537
0.12,-0.002400588,0.01111253,0.004830778
0.14,-0.004254096,0.01072727,0.00705596
0.16,-0.003287527,0.007427668,0.007011144
0.18,-0.001935209,0.004780835,0.006817568
0.2,-0.001756934,0.006928657,0.006712907
0.22,-0.001747023,0.01077598,0.005168474
0.24,-0.001641574,0.01140515,0.005274993
0.26,-0.002080372,0.0086884,0.001854625
0.28,-0.003012023,0.006537877,-0.0001758683
0.3,-0.002831266,0.008896618,0.005432966
0.32,-0.003742142,0.01207437,0.008350363
0.34,-0.004213138,0.01135033,0.005579455
0.36,-0.00294451,0.01069154,0.003063687
0.38,-0.003903778,0.01068811,0.004638022
0.4,-0.003750482,0.009258588,0.00669052
0.42,-0.003101587,0.009572667,0.005484916
0.44,-0.003665945,0.009975749,0.001969069
0.46,-0.001272207,0.009190588,-0.002833616
0.48,0.0007354596,0.009563851,0.001532468
0.5,0.001129268,0.00919488,0.01026963
0.52,0.00165894,0.008173419,0.009105746
0.54,0.00214508,0.007252212,0.005951825
0.56,0.00243439,0.005593184,0.001642048
0.58,0.0006266211,0.004388255,-0.002408607
0.6,-0.001174681,0.004642114,0.002369475
0.62,-0.002225354,0.006693125,0.00693523
0.64,-0.002237408,0.00849321,0.008064419
0.66,-0.0008360142,0.008562422,0.00850603
0.68,-0.0006362591,0.008134538,0.007652091
0.7000000000000001,-0.0001297931,0.007684222,0.009695351
0.72,-0.000892981,0.007103048,0.0100271
0.74,-0.001763111,0.006212057,0.004502253
0.76,-1.929804e-06,0.006811743,-0.0001709552
0.78,-0.0001668022,0.008031885,-0.001986532
0.8,0.001001951,0.007093804,-0.002526788
0.8200000000000001,0.003803497,0.006814491,-0.002587232
0.84,0.002930351,0.007359532,-0.003891593
0.86,-0.00174918,0.007581546,-0.003431408
0.88,-0.007755159,0.009134406,-0.0003497065
0.9,-0.006012791,0.00924131,0.001850676
0.92,-0.001786069,0.006597466,0.003660301
0.9400000000000001,-0.003356346,0.003690636,0.005593224
0.96,-0.002043401,0.002387388,0.007655612
0.98,-0.0003862877,0.003016598,0.007861943
1.0,-5.771232e-05,0.002952925,0.007657958
1.02,0.000848097,0.002791939,0.009057849
1.04,-0.002233479,0.005176981,0.002676904
1.06,-0.002988853,0.007389431,-0.005011404
1.08,-0.0020369,0.007271059,-0.001929692
1.1,-0.002776734,0.006640495,-0.0005327342
1.12,-0.001991197,0.00490485,-0.003195556
1.1400000000000001,-0.002527341,0.001980426,-0.001547716
1.16,-0.002364588,0.00240164,0.000877188
1.18,-0.001579898,0.004358281,0.004914327
1.2,-0.0008584307,0.003933358,0.00836076
1.22,0.001109668,0.005382165,0.002935626
1.24,-0.001071289,0.007088809,-0.001861235
1.26,-0.002673709,0.005890031,0.002327684
1.28,0.0008652195,0.005614792,0.004256605
1.3,0.003106318,0.005056347,0.002122528
1.32,0.002069311,0.004004791,0.003080187
1.34,0.0005359608,0.004953246,0.004783933
1.36,0.0001948344,0.005732038,0.00509821
1.3800000000000001,-0.0001599669,0.005216781,0.002976889
1.4000000000000001,-0.0001715446,0.004776009,-0.0002878775
1.42,-0.001052103,0.005050836,-9.359286e-05
1.44,-0.002803763,0.004410895,0.0001076807
1.46,-0.001558586,0.002460052,-0.001173291
1.48,-0.001428926,9.566155e-05,-0.000632655
1.5,-0.002010376,-0.002414006,-0.002160616
1.52,0.0005049635,-0.004416579,-0.004987897
1.54,-0.0004949601,-0.008745404,-0.007777831
1.56,-0.008701775,-0.01655912,-0.01716982
1.58,-0.0199182,-0.02054196,-0.02594596
1.6,-0.02885675,-0.01172239,-0.0288869
1.62,-0.03646219,0.002801234,-0.04082679
1.6400000000000001,-0.03791313,0.008271907,-0.05247241
1.6600000000000001,-0.03410289,0.01566904,-0.04181526
1.68,-0.04480465,0.0327472,-0.03071628
1.7,-0.05329226,0.0362149,-0.03240142
1.72,-0.03828365,0.02278566,-0.01766837
1.74,-0.02355989,0.01639705,0.008828148
1.76,-0.009820866,0.01433554,0.01604704
1.78,0.02479462,-0.008145353,0.006909162
1.8,0.06330505,-0.03245336,0.001146961
1.82,0.06261578,-0.01375511,-0.002510598
1.84,0.04257801,0.02691057,-0.02057956
1.86,0.04423839,0.06386806,-0.04957215
1.8800000000000001,0.02486074,0.1257136,-0.08527841
1.9000000000000001,-0.003830261,0.1640892,-0.1229749
1.92,0.02082901,0.1179743,-0.1433416
1.94,0.08202053,0.05399861,-0.1727112
1.96,0.1424521,0.02213435,-0.2134469
1.98,0.1421359,0.01717737,-0.2098979
2.0,0.1045557,0.04689083,-0.193034
2.02,0.09844356,0.08639194,-0.1932005
2.04,0.05812045,0.1184089,-0.1656072
2.06,0.0273497,0.1407285,-0.1503586
2.08,0.08289032,0.1488796,-0.1845659
2.1,0.1100934,0.1586889,-0.2079488
2.12,0.08009877,0.1571921,-0.2008879
2.14,0.0441012,0.1454748,-0.1713803
2.16,-0.002387844,0.1407639,-0.1217984
2.18,-0.04034319,0.1298726,-0.07676247
2.2,-0.04945758,0.1305103,-0.04223874
2.22,-0.04059648,0.1360245,-0.01181959
2.24,-0.04041983,0.118844,0.02326537
2.2600000000000002,-0.02986113,0.08431677,0.06219134
2.2800000000000002,-0.01169306,0.0267859,0.08265259
2.3000000000000003,-0.04024937,-0.001199495,0.08259643
2.32,-0.09624671,0.02487648,0.08467555
2.34,-0.1495243,0.03567474,0.09354484
2.36,-0.1692667,0.03570489,0.09694308
2.38,-0.1391452,0.02994231,0.111013
2.4,-0.1277154,0.001728995,0.1405123
2.42,-0.143017,-0.001069291,0.1658398
2.44,-0.1499945,0.01404089,0.188189
2.46,-0.1728224,0.03666339,0.1933591
2.48,-0.2132386,0.08379419,0.1907793
2.5,-0.2358983,0.0976495,0.2056023
2.52,-0.2302113,0.08181913,0.2127235
2.54,-0.2021721,0.09799194,0.2108357
0.0,0.0008652195,0.005614792,0.004256605
0.02,0.003106318,0.005056347,0.002122528
0.04,0.002069311,0.004004791,0.003080187
0.06,0.0005359608,0.004953246,0.004783933
0.08,0.0001948344,0.005732038,0.00509821
0.1,-0.0001599669,0.005216781,0.002976889
0.12,-0.0001715446,0.004776009,-0.0002878775
0.14,-0.001052103,0.005050836,-9.359286e-05
0.16,-0.002803763,0.004410895,0.0001076807
0.18,-0.001558586,0.002460052,-0.001173291
0.2,-0.001428926,9.566155e-05,-0.000632655
0.22,-0.002010376,-0.002414006,-0.002160616
0.24,0.0005049635,-0.004416579,-0.004987897
0.26,-0.0004949601,-0.008745404,-0.007777831
0.28,-0.008701775,-0.01655912,-0.01716982
0.3,-0.0199182,-0.02054196,-0.02594596
0.32,-0.02885675,-0.01172239,-0.0288869
0.34,-0.03646219,0.002801234,-0.04082679
0.36,-0.03791313,0.008271907,-0.05247241
0.38,-0.03410289,0.01566904,-0.04181526
0.4,-0.04480465,0.0327472,-0.03071628
0.42,-0.05329226,0.0362149,-0.03240142
0.44,-0.03828365,0.02278566,-0.01766837
0.46,-0.02355989,0.01639705,0.008828148
0.48,-0.009820866,0.01433554,0.01604704
0.5,0.02479462,-0.008145353,0.006909162
0.52,0.06330505,-0.03245336,0.001146961
0.54,0.06261578,-0.01375511,-0.002510598
0.56,0.04257801,0.02691057,-0.02057956
0.58,0.04423839,0.06386806,-0.04957215
0.6,0.02486074,0.1257136,-0.08527841
0.62,-0.003830261,0.1640892,-0.1229749
0.64,0.02082901,0.1179743,-0.1433416
0.66,0.08202053,0.05399861,-0.1727112
0.68,0.1424521,0.02213435,-0.2134469
0.7000000000000001,0.1421359,0.01717737,-0.2098979
0.72,0.1045557,0.04689083,-0.193034
0.74,0.09844356,0.08639194,-0.1932005
0.76,0.05812045,0.1184089,-0.1656072
0.78,0.0273497,0.1407285,-0.1503586
0.8,0.08289032,0.1488796,-0.1845659
0.8200000000000001,0.1100934,0.1586889,-0.2079488
0.84,0.08009877,0.1571921,-0.2008879
0.86,0.0441012,0.1454748,-0.1713803
0.88,-0.002387844,0.1407639,-0.1217984
0.9,-0.04034319,0.1298726,-0.07676247
0.92,-0.04945758,0.1305103,-0.04223874
0.9400000000000001,-0.04059648,0.1360245,-0.01181959
0.96,-0.04041983,0.118844,0.02326537
0.98,-0.02986113,0.08431677,0.06219134
1.0,-0.01169306,0.0267859,0.08265259
1.02,-0.04024937,-0.001199495,0.08259643
1.04,-0.09624671,0.02487648,0.08467555
1.06,-0.1495243,0.03567474,0.09354484
1.08,-0.1692667,0.03570489,0.09694308
1.1,-0.1391452,0.02994231,0.111013
1.12,-0.1277154,0.001728995,0.1405123
1.1400000000000001,-0.143017,-0.001069291,0.1658398
1.16,-0.1499945,0.01404089,0.188189
1.18,-0.1728224,0.03666339,0.1933591
1.2,-0.2132386,0.08379419,0.1907793
1.22,-0.2358983,0.0976495,0.2056023
1.24,-0.2302113,0.08181913,0.2127235
1.26,-0.2021721,0.09799194,0.2108357
1.28,-0.139918,0.1205258,0.2085871
1.3,-0.08007147,0.1233879,0.1944052
1.32,-0.08730126,0.1214381,0.1786665
